y[,1] sex[] internet[,1] y[,2] internet[,2]
2.34941 1 1 1.590053 1
1.526239 0 1 1.695414 1
2.377397 0 0 1.815416 1
2.377397 1 0 1.955853 1
2.393862 1 0 2.388561 0
1.560953 0 0 1.47227 0
1.435789 1 0 1.407732 0
2.556381 1 1 2.611704 1
2.586361 0 1 2.611704 0
1.684237 1 1 1.656179 1
2.48275 0 1 2.454692 1
1.877622 0 1 1.790724 1
2.862906 1 1 2.834848 1
0.9910637 0 1 1.656153 1
2.377395 1 0 2.65949 0
1.618111 1 0 1.590053 1
1.723472 1 1 1.590053 1
1.884917 1 0 1.702334 0
2.673042 1 1 2.493921 1
2.02072 1 1 1.684353 1
2.416619 1 0 2.100879 1
1.723472 1 0 1.427534 0
1.212646 0 0 1.387529 0
2.654848 1 1 2.100879 1
1.618111 0 0 1.561882 0
1.985836 1 1 1.675211 0
2.695849 1 1 2.725033 1
2.88822 1 1 2.860162 1
1.620331 1 0 1.817454 0
1.778906 0 1 1.765033 1
1.715475 0 1 1.838648 1
2.377397 1 1 1.918557 0
1.054475 1 0 1.740578 0
2.041925 0 0 1.64412 0
1.384496 1 0 1.338739 0
1.905793 0 0 1.695414 1
1.327573 0 0 1.550821 1
1.578879 1 0 1.704968 1
1.73836 1 0 2.255029 1
1.366797 1 1 2.220881 1
1.734411 0 1 1.799774 1
1.795792 1 0 2.100879 0
2.542908 0 1 2.531656 1
2.157686 0 1 2.060057 1
1.030324 1 0 2.528323 0
2.077643 0 1 1.813197 1
2.166232 1 1 2.421754 1
1.672178 0 1 1.633538 1
1.437122 0 1 1.532895 0
1.555053 1 0 1.37383 0
2.639762 1 0 2.570882 1
1.055602 0 1 1.145327 1
2.193475 1 0 2.100879 1
1.818782 0 1 2.34904 1
2.578067 0 1 2.550009 1
1.805051 0 1 2.215694 0
1.866554 1 0 1.822927 0
1.785347 0 1 1.89098 0
1.964634 1 0 2.388561 1
2.338657 0 0 2.020391 1
2.558986 0 0 2.108176 1
2.416619 1 1 2.413253 0
2.310703 0 1 2.186812 1
1.495315 0 1 2.308516 1
1.618111 1 1 3.007798 1
2.067061 0 1 2.130438 1
2.377397 1 1 1.733143 1
4.104617 0 1 4.027769 1
3.203032 1 1 3.383412 1
2.193475 1 0 2.208237 0
1.846362 0 1 1.720724 1
3.175866 1 1 2.636289 1
2.047623 0 0 1.253581 0
1.905793 0 1 1.813197 1
1.815276 1 0 1.656179 0
2.862906 1 1 2.908953 1
2.249383 1 0 2.153584 0
1.946615 0 1 2.047053 1
2.472704 0 1 2.717064 1
2.193475 1 0 1.918557 0
1.618111 0 0 1.991808 1
2.862906 1 1 2.911809 1
2.128937 1 0 2.066977 0
2.376664 1 0 3.304852 1
1.366797 1 0 1.338739 0
1.366797 1 0 1.338739 0
1.877622 1 1 3.005445 1
1.306917 0 1 1.590053 1
2.867503 1 1 2.061653 1
2.536178 0 1 2.103985 1
2.391301 1 0 1.744204 1
1.500328 1 0 1.795259 0
1.418982 0 0 1.96689 0
3.130793 0 1 3.102735 1
1.292689 0 1 1.097576 1
2.728505 0 1 2.760124 1
2.451503 1 1 2.611704 1
2.480063 1 0 2.475197 0
1.866554 0 1 2.126189 1
1.866561 0 1 2.562514 1
2.283087 1 0 2.224865 1
2.439091 0 1 2.642001 1
2.321309 1 1 2.966705 1
1.926412 1 0 1.99371 0
1.253468 0 0 1.37383 0
2.387344 1 1 2.349331 1
1.723472 0 1 1.695414 1
2.061535 1 0 1.957778 0
1.723472 0 1 3.081708 1
2.193475 0 1 2.180921 1
1.500328 1 0 1.47227 1
1.818782 1 0 1.635555 0
2.639762 0 1 2.572478 1
1.435789 1 0 1.590053 0
0.9502524 0 0 1.241283 0
1.605688 1 0 1.338739 0
1.435789 0 1 1.590053 1
1.658933 0 0 1.983096 0
1.435789 1 1 1.695414 1
1.386999 0 1 1.695414 0
1.723472 0 1 2.506344 0
1.435789 0 0 3.160265 1
1.723472 0 0 1.744204 0
0.9895023 0 1 1.302371 1
2.677501 1 1 2.531654 1
1.946615 1 0 2.269214 0
2.004884 1 0 2.1974 0
2.495176 0 0 2.178711 0
1.723472 0 0 2.589231 1
1.946615 1 0 2.031886 0
2.012652 1 0 1.96925 0
2.17582 1 1 2.098015 1
1.629161 0 1 1.715216 1
2.311258 1 1 2.031886 1
0.9466029 0 0 1.115595 1
2.929839 1 1 3.017169 1
2.015394 0 1 2.531578 1
3.786163 0 1 2.636319 1
2.203838 1 1 2.390153 1
1.946615 0 1 1.879317 1
1.530082 0 1 1.393809 1
2.799327 1 1 2.865152 1
1.997908 0 0 2.100879 0
1.946615 1 0 2.023918 0
2.032426 0 1 1.434049 1
1.549118 0 0 1.695414 0
1.292689 0 0 1.407732 0
1.818782 1 0 1.813197 0
2.100766 1 1 1.918557 0
1.91501 0 1 1.903051 1
1.435789 0 0 1.365172 0
2.259614 1 0 2.506344 1
2.108021 0 1 2.494721 1
2.305066 0 1 2.371313 1
2.154253 1 1 2.349331 1
2.782996 1 1 2.726817 1
1.030324 1 0 1.002266 0
1.985836 1 1 2.427781 1
2.30429 1 1 2.269214 1
1.677428 0 1 1.541263 1
2.416619 0 1 2.37851 1
2.511929 1 0 2.777219 0
1.170086 0 1 1.036168 1
2.952761 1 1 2.90591 1
1.875334 0 1 1.711287 1
2.508423 1 1 2.574316 1
1.684237 0 0 1.918557 0
1.561345 1 0 1.955639 0
1.78801 1 0 2.581245 0
2.722 1 0 2.83704 0
2.486611 1 0 3.081708 0
2.086377 1 0 1.857933 0
1.962488 0 0 2.358102 0
1.016515 0 1 1.561882 1
2.976234 0 0 1.696322 1
2.336574 1 1 2.243968 1
2.048883 0 1 1.967347 1
2.033626 0 1 1.606182 1
1.148107 1 0 1.837347 0
2.261134 1 0 1.744204 0
3.070538 0 1 3.021427 1
2.35208 1 0 1.638843 0
1.58994 0 1 1.407732 1
2.234297 1 1 2.167017 1
1.583936 0 1 1.656179 1
2.465409 0 1 2.518411 1
1.500328 0 1 2.388561 1
2.2541 1 1 1.695414 1
2.425331 0 1 2.100879 1
2.416619 0 0 1.338739 1
1.068054 1 0 1.622843 0
1.435789 0 0 1.241283 1
1.702266 1 1 2.186812 1
1.971893 0 1 2.103957 1
1.292689 1 1 2.270622 1
1.971928 0 1 2.467118 1
1.723472 0 0 1.823247 1
2.377389 1 0 2.16701 1
1.526761 1 1 1.695414 1
2.937011 0 1 2.897901 1
2.725701 1 1 2.637021 1
1.814226 0 0 1.459438 0
2.02072 0 1 2.061653 1
2.08971 1 1 2.467118 1
1.212646 0 0 1.002266 0
1.401888 1 0 1.455078 0
2.107934 0 0 1.797681 1
2.034626 0 0 2.243535 0
1.723472 1 0 2.388561 0
2.072895 1 1 1.865902 1
1.825125 1 1 1.805164 1
2.716723 1 1 1.957778 0
2.174547 0 1 1.695414 0
1.946615 0 0 1.976826 1
2.808176 1 0 2.611704 1
2.269174 0 0 2.388561 1
2.30429 1 0 2.413253 0
1.253468 1 0 1.302371 0
1.905793 0 0 1.561882 1
2.440335 0 1 2.751466 1
3.020153 0 1 3.520559 1
1.907375 1 1 2.276763 1
2.285279 1 1 2.713979 1
2.116504 0 1 1.957778 1
1.946615 1 1 2.479391 1
1.556393 0 1 1.319701 1
2.534402 1 0 2.467118 0
2.639762 1 1 2.611704 1
1.366797 0 1 1.264631 1
2.545452 1 1 2.817556 1
1.946615 0 1 1.877735 1
1.848635 1 1 2.621273 1
2.847318 1 1 3.117182 1
2.161726 1 0 1.695414 0
2.161726 1 0 1.695414 0
1.905793 0 1 1.532895 1
1.866554 1 1 1.838496 0
2.495176 0 1 2.34904 1
2.177727 1 1 1.903045 1
2.35208 0 1 2.258452 1
2.203044 0 1 2.444648 1
2.933998 1 1 2.801323 1
1.723472 0 0 1.73943 0
2.041925 1 0 1.790724 1
1.760285 0 1 1.539929 0
2.639762 1 1 2.787589 1
2.146776 1 1 2.154103 0
2.949917 1 1 3.081101 1
1.771257 1 1 2.020825 1
1.030324 1 0 1.302371 0
1.723472 0 1 2.039181 1
1.946615 0 1 2.579181 0
2.907497 1 1 2.260727 1
1.723472 1 1 1.792994 1
1.684245 1 1 2.133668 0
1.772262 0 1 2.203736 1
2.665079 1 1 1.813197 1
3.170626 0 1 3.182249 1
3.374536 1 1 2.7548 1
1.946615 1 0 2.031886 0
2.677501 1 1 2.437351 0
2.059944 1 0 2.34904 0
1.618111 0 0 1.338739 0
1.560953 0 0 1.212759 1
1.905793 1 0 2.001519 0
1.355687 0 1 1.632474 1
2.128937 1 0 2.180921 0
2.270697 0 0 2.100879 1
2.238135 0 0 2.369136 1
1.566818 1 0 1.184588 0
1.7694 1 0 2.061791 0
1.723472 0 0 2.100879 1
2.551743 0 1 2.611704 1
2.095035 0 1 2.100879 0
2.678983 1 1 2.388561 1
1.170086 1 0 1.744204 1
2.454449 1 0 1.695414 0
1.457768 0 0 1.264631 0
1.723472 1 1 1.590053 0
2.049172 0 1 2.570882 1
2.272026 1 1 2.031886 1
2.750782 0 0 2.680207 1
2.878173 1 1 2.834848 1
2.862906 0 1 2.611704 1
2.754281 0 1 2.514459 1
2.550931 1 1 2.243968 0
2.534402 1 1 2.536981 1
2.888184 1 0 2.57227 1
1.762692 0 1 3.039148 1
1.950607 1 0 1.877735 1
2.573509 1 1 3.081708 1
2.080146 1 1 2.437351 1
2.558862 0 0 1.888651 1
3.293687 1 1 3.527995 1
1.667562 1 1 1.957778 1
2.02072 0 1 1.839514 0
2.094823 1 1 2.572475 1
2.468364 0 0 2.611704 0
3.070544 1 1 2.948177 1
1.823317 0 0 1.97115 1
2.490724 0 0 2.611704 1
2.036464 1 0 2.141701 0
3.070543 1 1 3.12253 1
2.2541 0 1 1.670096 1
1.366796 0 1 2.227721 1
1.789961 1 1 1.695414 1
1.985836 0 1 1.733143 1
1.500328 0 1 1.184588 1
2.075536 0 1 1.695414 1
2.416619 1 1 1.695414 1
1.605688 1 1 1.877735 1
2.937011 1 1 2.976347 1
2.35208 0 1 1.407732 1
2.023576 1 1 2.665435 0
2.851937 1 1 2.254021 1
1.922322 0 1 2.432713 1
2.822084 1 1 2.834848 1
1.656263 0 1 1.66898 0
1.723472 0 0 2.066977 1
2.494608 1 0 2.50501 0
1.515832 1 0 2.061653 0
1.946615 1 0 1.407732 0
2.782858 0 1 2.787589 1
3.301625 0 1 2.617601 1
2.04845 1 1 2.936682 1
1.610143 0 1 1.550821 0
2.271593 1 0 1.838496 0
1.946615 1 1 1.888098 0
1.861493 1 1 1.912941 0
3.206272 1 1 1.813197 0
1.997908 0 1 1.992662 1
2.266163 1 1 2.298034 1
1.905793 1 1 3.671094 1
2.019866 0 1 2.066977 0
2.639762 1 1 3.12253 0
1.658933 0 0 2.027752 1
1.985836 1 0 1.813197 1
2.128937 1 0 2.483871 0
2.504047 0 1 2.585729 1
2.680584 1 1 2.652526 1
2.952761 1 1 3.360939 1
2.128937 0 1 2.180921 1
2.506231 1 1 2.857196 1
1.981492 1 1 2.100879 1
2.08971 0 1 1.918557 1
1.795792 0 0 1.87334 1
2.422159 1 0 2.525129 1
1.866567 1 1 1.838509 1
2.154253 0 1 2.148664 1
2.440335 0 0 2.018641 1
2.465409 1 1 3.354403 1
1.841254 1 0 3.265591 0
1.777539 1 0 1.744204 0
1.828832 0 1 2.388561 1
1.730944 0 1 1.64412 0
1.292689 1 1 2.7548 1
1.723472 1 1 1.487774 1
1.415587 1 1 1.407732 1
2.782858 0 1 2.685805 1
1.809649 0 0 2.100879 1
1.905793 1 1 1.4785 1
2.969981 1 1 2.924703 1
1.366797 0 0 1.590053 1
2.290677 1 1 2.429383 1
1.723472 0 1 1.145356 1
3.006001 1 1 3.447852 1
1.841254 1 0 1.877735 1
2.639762 1 1 2.611704 1
2.02072 0 0 2.020825 1
2.326092 1 1 2.298034 1
2.742037 1 1 1.47227 1
1.672178 0 0 1.992662 1
1.107285 1 0 2.036975 0
1.560953 0 0 1.47227 0
2.004884 1 1 2.061653 1
2.378397 0 1 2.298034 1
2.600502 1 1 2.550969 1
2.477243 0 1 2.337635 1
2.600533 1 1 2.512969 1
1.961878 0 1 1.956296 1
2.639762 1 1 2.667792 1
2.022601 0 1 1.879317 1
2.128937 1 1 2.226042 1
1.841254 1 1 1.918557 1
1.58994 0 1 1.270511 1
2.847394 1 1 2.908842 1
2.166553 0 0 1.978259 0
2.494736 0 1 2.100879 0
1.907375 0 1 2.794026 1
2.02072 0 1 2.284796 1
3.407015 1 1 3.671094 1
2.377397 0 1 2.349339 1
2.195068 1 1 2.060057 1
2.48275 1 1 2.329129 1
1.841254 1 0 1.407732 0
2.792073 1 1 3.804626 1
2.023576 1 1 2.215798 1
1.292689 0 0 1.338739 1
1.243822 0 1 1.532895 1
2.300085 0 1 2.337267 1
2.556381 1 0 1.47227 1
1.58994 0 1 1.617452 1
2.195071 0 0 1.532895 0
2.08971 0 1 2.243968 1
1.684232 1 0 1.572794 0
1.366797 1 1 1.338739 1
1.192443 0 1 1.240653 1
2.416619 1 1 2.308516 1
2.35208 1 1 2.020825 1
2.24956 0 1 1.992662 1
2.105071 0 0 2.006568 0
3.045227 0 1 1.918557 1
2.193475 0 0 2.243968 1
2.040366 1 1 2.695086 1
2.35208 0 1 2.34904 1
2.288785 1 0 2.260727 1
1.500328 0 0 1.47227 0
2.081146 1 0 2.226042 0
1.832326 0 0 1.804268 1
1.618111 1 1 1.695414 1
2.600533 1 0 2.834848 1
1.509876 0 0 1.285112 0
1.905793 1 0 2.794026 0
2.822084 0 1 3.091274 1
1.536338 0 0 1.167781 1
2.2541 0 1 2.834848 1
2.869869 1 1 2.947173 1
2.311258 0 1 2.324022 1
2.272026 1 1 2.186036 1
1.509845 0 0 2.621655 1
1.366797 0 0 1.47227 0
2.225761 1 1 2.235409 0
1.030324 0 0 2.208665 1
2.472526 0 1 1.612032 1
2.193475 1 0 2.100879 0
2.299425 1 0 2.419332 0
1.212646 0 1 2.165417 1
2.511929 1 1 2.433211 1
1.772262 1 1 1.835176 1
1.184475 0 1 1.877735 1
1.723472 1 1 1.93836 1
1.684237 0 1 1.795937 1
1.946615 0 1 2.363243 0
2.416619 1 0 2.255029 0
1.572649 1 0 1.142028 0
1.828832 0 1 2.139614 1
2.495176 1 1 2.572475 1
3.068338 1 0 2.937123 1
3.070544 0 1 1.804976 1
1.52502 1 0 1.590053 0
2.377098 0 1 2.621655 1
2.862906 1 1 3.26563 1
2.713867 0 1 2.611704 1
3.175866 1 1 4.076559 0
2.48275 1 1 2.550009 1
2.639762 1 1 2.823879 1
2.902127 0 1 2.894565 1
2.69383 1 1 2.584584 1
2.76039 0 1 2.413871 1
1.578446 0 0 1.532895 1
2.441853 0 1 2.437351 1
2.782858 1 1 2.698716 1
2.416619 1 1 2.509118 1
1.366797 0 1 1.851348 1
1.094863 1 1 1.695414 1
2.177727 1 0 1.305216 0
2.234297 1 0 1.981171 1
1.229175 0 1 1.532895 0
2.495176 1 0 2.467118 1
1.682649 0 1 2.402446 1
2.78213 1 1 2.834848 1
2.494736 1 1 2.061653 1
2.511929 0 1 1.992662 1
1.629161 1 0 1.184588 1
2.405565 0 1 2.514459 1
1.888986 1 0 2.571923 0
2.377397 1 0 2.141701 0
2.1734 0 0 2.284357 0
1.292689 1 0 1.47227 0
2.399472 1 1 1.695414 0
1.614772 0 1 3.587395 1
2.154247 0 1 1.761548 0
2.952761 1 0 2.908953 1
1.907375 1 1 3.017169 1
1.907375 0 1 2.215798 1
2.96474 1 1 3.147844 1
1.515832 0 0 1.338739 0
1.030324 0 1 1.695414 1
1.723472 0 0 1.695414 0
1.148996 0 0 1.136797 0
1.6434 0 1 1.685363 1
2.243856 1 0 2.102211 1
1.64009 0 1 1.734634 0
2.937011 1 1 1.695414 1
3.442105 1 1 3.447951 1
2.350746 0 1 2.449421 1
1.396563 0 0 1.22541 0
2.953112 1 0 1.64412 0
1.905793 0 1 2.339761 1
1.500328 1 0 1.484692 0
2.698031 1 0 2.127196 1
1.907375 0 0 2.397273 0
1.907375 0 1 1.837347 0
3.040416 1 0 2.483871 0
3.357927 1 1 2.141701 1
2.023576 0 1 2.2832 1
2.059944 0 0 2.165417 0
1.733026 0 0 1.32072 1
2.326092 1 0 2.100879 0
2.376664 1 0 2.166458 0
1.292689 1 1 1.338739 1
1.555053 0 0 1.677301 0
1.539664 0 1 2.243535 0
2.487745 1 1 2.698716 0
1.629161 0 1 1.47227 1
1.8545 1 1 1.830333 0
2.65881 0 1 2.4263 1
1.672178 0 1 1.670096 0
2.128937 1 0 2.125571 1
2.138887 1 1 1.590053 0
2.336568 1 1 2.908842 0
1.485335 0 1 1.757449 1
1.723472 0 0 1.338739 0
2.704301 1 1 2.934367 1
2.559712 0 1 2.720899 1
1.764293 0 0 1.576067 0
2.24672 0 1 2.349339 1
2.166923 1 1 2.303819 1
1.909121 0 0 1.508375 1
2.949917 1 1 2.983989 1
1.863233 1 1 2.15696 1
1.435789 1 0 1.444099 0
1.884905 1 0 1.761539 0
2.243856 0 1 2.061653 1
2.495179 1 1 3.360939 1
2.128937 0 1 2.361703 1
1.866561 1 1 2.794026 1
1.556413 1 1 1.502037 1
1.366797 0 0 1.753172 1
2.085256 0 1 1.93382 1
1.723472 0 0 2.048181 1
2.90765 1 1 1.967982 1
1.784096 0 1 3.265627 1
1.500328 1 0 1.47227 0
2.782858 1 1 2.255029 1
2.619956 1 1 2.860162 1
1.983911 1 1 2.483871 1
2.054572 0 1 2.725033 0
3.699152 1 1 2.986974 1
1.642502 1 0 2.506344 0
2.490724 0 1 2.535549 1
2.490724 1 1 2.535549 1
3.070544 1 1 2.819343 1
2.600533 0 1 2.572475 1
2.495176 0 1 1.908507 1
1.366797 0 0 1.097577 0
2.199706 1 0 2.063523 0
2.02072 0 1 2.262657 1
1.560953 1 0 2.100879 1
2.004465 0 1 2.531578 1
1.366797 0 0 1.338739 0
1.525021 1 0 1.461799 0
3.175902 1 1 3.31442 1
2.79187 1 1 1.805228 1
2.282079 1 0 2.488406 1
2.734064 0 1 2.165417 1
1.104411 1 0 1.775456 0
1.905793 1 1 1.790724 1
1.946615 0 1 1.550388 1
2.544452 1 1 2.868131 1
2.02072 0 1 2.031886 1
2.154247 0 1 2.215798 1
2.472706 0 1 2.531656 1
2.380991 1 1 3.085451 1
2.169759 0 1 2.020825 1
2.086377 1 0 2.053088 0
2.05581 0 1 2.337267 1
2.695849 1 1 2.729487 1
1.013065 1 1 1.433031 1
1.4611 0 1 1.315259 1
2.494736 0 0 1.654592 1
2.311258 0 1 1.481911 1
2.291622 0 0 2.296993 0
2.29558 0 1 2.098208 1
2.233297 0 1 3.296819 1
1.946615 0 0 1.233378 0
1.946615 0 1 1.590053 0
2.128937 1 0 2.108847 1
1.986861 0 1 1.810333 1
1.366797 1 0 1.407732 0
2.208309 0 1 2.328107 0
1.946615 0 0 1.998218 1
1.723472 1 0 2.031886 1
2.2541 0 1 2.165417 0
2.023576 1 1 2.908953 1
1.723472 0 0 2.036162 0
1.560953 0 1 1.561882 1
1.907375 0 0 1.918557 1
2.637598 0 1 2.794026 1
2.508423 0 1 2.606562 1
2.416619 1 1 2.280165 1
2.53773 0 1 2.572443 1
1.58994 1 0 1.695414 0
1.828832 1 0 2.088456 0
2.983532 0 1 4.076559 1
1.723472 1 0 1.590053 0
2.091581 1 1 2.996967 1
2.454937 0 1 2.155998 1
2.236295 1 1 2.27949 1
1.386999 1 1 1.877735 1
1.723472 1 1 1.695414 1
2.65881 0 1 2.754071 1
2.65881 1 0 2.226042 1
2.8474 0 1 2.937121 1
2.08971 0 0 2.100879 1
2.782858 1 1 2.834848 1
0.9910637 0 0 2.196189 0
2.878173 1 1 2.908953 1
2.426185 0 1 2.388561 1
1.95986 1 1 2.015885 1
2.86943 1 1 3.853415 1
1.366797 0 1 1.877735 1
2.386159 1 0 2.572475 0
2.965179 0 1 2.685809 1
1.500328 1 1 1.407732 1
1.822185 1 1 2.374031 1
1.985836 1 0 2.100879 0
1.212646 1 0 1.135798 0
1.771244 0 1 1.875316 1
1.079115 1 1 1.184588 1
2.512755 0 1 3.853415 1
3.045227 1 1 2.834848 1
2.040915 1 0 2.266393 1
3.131166 0 1 3.304852 1
2.639762 1 1 2.2832 1
1.366797 0 1 1.302371 1
2.483927 0 0 3.081708 0
2.811612 1 1 2.165417 1
2.472704 0 1 2.444646 1
2.600533 1 1 2.834848 1
2.342511 0 1 1.877735 1
1.682649 1 1 2.098015 1
1.549118 0 1 2.126185 1
1.366797 1 0 1.338739 0
1.985836 1 0 1.184588 1
1.511206 0 0 1.184588 1
2.698031 1 0 2.760124 0
1.905793 0 0 1.877735 1
1.366797 0 0 1.56758 0
1.212646 1 0 1.544591 0
2.261426 1 1 2.026155 1
1.355736 0 1 1.859932 1
3.380698 0 1 3.853415 1
2.600533 1 1 3.160265 1
1.435789 1 0 1.338739 0
1.276425 1 0 1.629274 1
1.723472 1 0 2.241957 0
1.723472 0 1 2.280344 1
2.299425 0 1 2.467118 1
1.435789 0 1 1.177899 1
1.059883 1 0 1.57888 1
3.004405 0 0 2.243974 1
2.193475 0 1 1.756038 1
2.30873 1 1 2.611704 1
1.723472 1 0 2.100879 0
2.177727 0 1 2.100879 1
2.562795 1 1 1.547493 1
2.562795 0 1 1.366909 1
2.782858 1 0 2.7548 1
2.600533 1 1 2.874068 1
3.109766 1 0 2.937123 1
1.809649 0 1 1.446952 1
2.059944 1 1 2.337267 1
0.9469427 0 1 1.47227 1
2.365325 1 1 2.031886 1
1.249014 1 1 1.22541 1
1.170086 1 1 1.744204 1
2.548524 0 1 1.695414 1
2.251154 1 0 2.226042 0
1.500328 1 0 2.215694 0
2.288558 0 1 1.92879 1
2.713867 1 1 3.12253 1
2.403373 0 1 2.522092 0
2.465409 0 0 2.185526 1
2.965179 1 1 2.959105 1
3.121837 0 1 3.114804 1
1.580755 0 0 1.570983 1
2.937011 1 1 2.819342 1
2.416619 0 1 2.2832 1
2.377397 0 1 3.196524 1
2.043137 1 1 3.342533 0
2.959318 1 0 2.627541 1
1.907375 1 0 1.487774 1
2.815646 0 1 2.255029 1
1.435789 0 0 1.358941 0
1.549118 1 0 1.503042 0
1.618111 0 0 1.695414 0
1.818782 1 0 1.695414 0
2.272026 0 1 2.480365 1
2.811032 1 1 2.7548 1
1.39323 0 1 1.663665 1
2.242265 1 0 2.109508 0
3.293686 1 0 3.565734 1
1.719463 0 0 1.877735 1
1.971928 0 1 1.94387 1
2.734064 0 1 2.09419 1
1.723472 1 0 3.003746 0
2.128937 1 1 1.916458 1
2.599981 1 1 2.397273 0
1.253468 1 0 1.368505 0
2.128937 0 0 2.094441 1
2.658454 1 1 1.287445 1
2.937011 1 1 1.983096 1
1.632945 1 1 1.356438 1
3.070505 0 0 1.220598 1
1.125635 1 0 1.790724 0
1.723472 1 0 1.790724 0
1.971928 0 1 1.838509 1
2.243856 1 1 1.810333 0
1.435789 0 1 1.810972 1
1.975863 1 1 1.287708 1
2.508685 0 1 2.51711 1
2.318179 1 1 2.35556 1
1.609203 0 1 1.335209 1
2.203039 0 1 2.174965 1
1.5311 0 0 1.338739 0
2.051965 0 1 2.119226 1
1.134684 0 1 1.022069 1
1.460482 0 1 1.695414 0
2.128937 1 1 1.751321 1
2.125969 0 1 1.877735 1
1.394968 0 0 1.302371 0
1.812398 0 0 1.654592 0
2.782858 1 0 3.671094 1
1.54115 0 0 1.289948 0
1.75303 1 0 1.651984 0
2.048894 1 1 1.654592 1
1.536696 0 1 1.590053 1
2.497198 0 1 2.349335 1
2.502552 1 1 2.4263 1
2.578067 0 1 2.572475 1
2.155254 0 1 2.186445 1
2.045925 1 1 2.397892 0
2.862906 0 1 2.243968 1
2.556381 0 1 2.571923 1
2.59894 1 1 2.851193 1
2.35208 1 0 2.349339 0
2.088115 0 1 1.918557 0
1.795792 1 0 1.695414 0
2.128937 0 1 2.150938 1
2.78213 1 1 3.042486 1
2.154247 0 1 2.060057 1
2.88822 1 0 2.818899 1
2.579587 0 0 1.64412 0
1.386999 0 0 1.503042 1
1.330429 0 0 1.352923 0
1.71381 1 1 1.91553 1
2.482198 0 1 1.56917 1
2.976234 0 1 2.373447 0
2.507373 1 0 3.042187 0
2.559636 1 1 3.360759 1
1.47501 0 0 1.485926 0
1.802283 0 0 2.180921 1
2.298961 1 0 2.794026 1
2.311258 1 1 2.348259 1
1.714431 0 1 1.724001 1
2.283087 0 1 2.224334 1
2.171432 1 0 2.394358 0
1.947545 0 1 2.611704 0
1.604125 0 0 1.433009 1
2.639762 1 0 1.67678 1
1.985836 0 1 2.100879 1
1.565843 0 1 1.561882 0
1.380981 0 0 2.100879 1
1.946615 1 1 1.302371 1
1.818782 1 0 2.503228 0
2.128937 1 1 1.695414 1
2.847397 1 1 2.784655 1
3.388817 0 1 2.2832 1
1.818782 1 0 2.061445 1
2.19335 0 0 2.138608 1
1.78174 0 1 1.777915 1
1.905793 1 0 2.031886 0
2.551743 1 1 2.637017 1
2.541027 1 0 2.407608 1
2.05581 0 1 2.270776 1
1.984354 0 0 2.044837 1
1.98063 1 0 2.010352 1
1.711977 1 1 2.791059 1
2.067235 0 1 2.172658 1
3.045227 1 1 3.265627 1
1.500328 0 1 2.611704 0
1.801589 1 1 2.169316 1
3.070542 1 1 3.107022 1
2.043943 1 0 2.100879 0
2.2541 1 0 1.64412 0
2.377396 1 1 2.422246 1
2.203039 0 1 1.98755 1
2.639762 1 1 3.102735 1
2.639762 0 1 2.290948 1
2.08971 1 1 2.671421 1
2.600533 1 0 2.16701 1
2.600533 0 1 2.16701 1
2.023576 1 0 2.061653 1
2.697864 1 1 2.685805 1
1.097983 1 1 1.142028 1
2.326092 1 1 2.243968 1
2.599981 0 1 1.561882 1
2.326092 0 1 1.992662 1
1.723472 0 1 3.265627 1
1.934543 1 0 1.918557 0
1.58994 0 0 1.561149 0
3.698941 1 1 3.112479 1
2.639762 0 1 3.159826 1
3.212013 1 0 1.398162 0
2.677501 0 1 1.407732 1
1.618111 0 0 1.845986 0
1.330429 1 0 1.695414 0
1.990951 0 1 2.048223 1
3.057966 0 1 3.042486 1
2.495176 0 1 2.860165 1
1.50191 1 1 1.656188 1
2.023576 1 0 1.837347 1
2.243752 0 0 1.675211 1
2.742037 1 1 3.067178 1
2.796103 0 1 3.042486 1
2.364009 0 0 2.489096 1
1.723472 0 1 2.349339 1
2.048883 0 1 2.587002 1
1.386999 0 1 1.299515 1
3.246594 1 1 3.265627 1
1.745844 0 1 1.957778 0
1.500328 0 1 1.877735 0
1.656263 0 1 1.732228 1
1.733834 0 0 1.289948 0
2.059944 1 1 2.165417 0
1.745844 0 1 1.287445 0
1.985836 1 0 2.031886 0
1.808629 1 0 1.590053 0
1.212646 0 0 1.338739 0
1.212646 1 0 1.47227 0
2.559714 1 1 3.066594 1
1.966418 0 1 1.47227 1
3.698941 1 1 3.042486 1
2.426185 0 1 3.005771 1
2.344048 1 1 2.34904 1
2.511087 1 0 2.220142 0
2.061535 0 1 2.131605 1
2.30429 0 1 4.076559 1
2.022094 0 1 2.100879 1
2.464404 1 1 2.741377 1
1.509876 0 0 1.813197 1
2.847394 0 1 2.299074 1
2.819228 1 1 1.995518 1
2.169759 0 1 2.196189 0
2.203043 0 1 2.243968 1
3.035177 1 1 2.650925 1
3.407015 1 1 2.667139 1
2.071308 0 1 1.851196 1
2.059944 1 1 2.667139 1
1.366797 1 0 1.184588 0
2.596893 1 1 2.860162 1
1.841254 0 1 2.117408 0
2.231204 1 1 2.349331 1
2.304821 0 1 2.275224 1
2.089711 1 1 2.977943 1
2.377397 1 0 2.611704 0
2.52894 1 1 2.572478 1
2.541027 0 1 2.444648 1
1.148107 1 0 1.862468 1
1.761201 0 0 1.695414 1
2.086377 1 0 1.995518 1
1.814226 0 1 1.749902 1
