y[,1] y[,2] sex[]
2.103957 1.971893 0
2.270622 1.292689 1
2.467118 1.971928 0
1.823247 1.723472 0
2.377389 2.16701 1
1.526761 1.695414 1
2.897901 2.937011 0
2.637021 2.725701 1
1.459438 1.814226 0
2.02072 2.061653 0
2.467118 2.08971 1
1.002266 1.212646 0
1.455078 1.401888 1
1.797681 2.107934 0
2.243535 2.034626 0
1.723472 2.388561 1
1.865902 2.072895 1
1.825125 1.805164 1
1.957778 2.716723 1
1.695414 2.174547 0
1.976826 1.946615 0
2.611704 2.808176 1
2.388561 2.269174 0
2.30429 2.413253 1
1.302371 1.253468 1
1.561882 1.905793 0
2.751466 2.440335 0
3.520559 3.020153 0
2.276763 1.907375 1
2.285279 2.713979 1
1.957778 2.116504 0
2.479391 1.946615 1
1.556393 1.319701 0
2.467118 2.534402 1
2.611704 2.639762 1
1.366797 1.264631 0
2.545452 2.817556 1
1.946615 1.877735 0
2.621273 1.848635 1
3.117182 2.847318 1
2.161726 1.695414 1
1.695414 2.161726 1
1.905793 1.532895 0
1.838496 1.866554 1
2.495176 2.34904 0
1.903045 2.177727 1
2.35208 2.258452 0
2.203044 2.444648 0
2.933998 2.801323 1
1.723472 1.73943 0
2.041925 1.790724 1
1.760285 1.539929 0
2.787589 2.639762 1
2.146776 2.154103 1
3.081101 2.949917 1
1.771257 2.020825 1
1.030324 1.302371 1
1.723472 2.039181 0
1.946615 2.579181 0
2.260727 2.907497 1
1.792994 1.723472 1
1.684245 2.133668 1
2.203736 1.772262 0
2.665079 1.813197 1
3.182249 3.170626 0
2.7548 3.374536 1
1.946615 2.031886 1
2.677501 2.437351 1
2.34904 2.059944 1
1.618111 1.338739 0
1.560953 1.212759 0
1.905793 2.001519 1
1.355687 1.632474 0
2.180921 2.128937 1
2.100879 2.270697 0
2.238135 2.369136 0
1.184588 1.566818 1
1.7694 2.061791 1
2.100879 1.723472 0
2.551743 2.611704 0
2.095035 2.100879 0
2.388561 2.678983 1
1.170086 1.744204 1
1.695414 2.454449 1
1.457768 1.264631 0
1.590053 1.723472 1
2.049172 2.570882 0
2.272026 2.031886 1
2.750782 2.680207 0
2.878173 2.834848 1
2.611704 2.862906 0
2.514459 2.754281 0
2.243968 2.550931 1
2.534402 2.536981 1
2.57227 2.888184 1
1.762692 3.039148 0
1.950607 1.877735 1
2.573509 3.081708 1
2.080146 2.437351 1
2.558862 1.888651 0
3.293687 3.527995 1
1.667562 1.957778 1
2.02072 1.839514 0
2.094823 2.572475 1
2.611704 2.468364 0
3.070544 2.948177 1
1.823317 1.97115 0
2.490724 2.611704 0
2.036464 2.141701 1
3.12253 3.070543 1
2.2541 1.670096 0
1.366796 2.227721 0
1.695414 1.789961 1
1.733143 1.985836 0
1.500328 1.184588 0
1.695414 2.075536 0
1.695414 2.416619 1
1.877735 1.605688 1
2.937011 2.976347 1
2.35208 1.407732 0
2.023576 2.665435 1
2.851937 2.254021 1
2.432713 1.922322 0
2.822084 2.834848 1
1.66898 1.656263 0
2.066977 1.723472 0
2.494608 2.50501 1
2.061653 1.515832 1
1.946615 1.407732 1
2.787589 2.782858 0
3.301625 2.617601 0
2.936682 2.04845 1
1.610143 1.550821 0
2.271593 1.838496 1
1.888098 1.946615 1
1.861493 1.912941 1
3.206272 1.813197 1
1.992662 1.997908 0
2.298034 2.266163 1
1.905793 3.671094 1
2.019866 2.066977 0
2.639762 3.12253 1
1.658933 2.027752 0
1.813197 1.985836 1
2.128937 2.483871 1
2.585729 2.504047 0
2.680584 2.652526 1
3.360939 2.952761 1
2.128937 2.180921 0
2.506231 2.857196 1
1.981492 2.100879 1
2.08971 1.918557 0
1.795792 1.87334 0
2.422159 2.525129 1
1.838509 1.866567 1
2.154253 2.148664 0
2.440335 2.018641 0
2.465409 3.354403 1
1.841254 3.265591 1
1.744204 1.777539 1
1.828832 2.388561 0
1.64412 1.730944 0
1.292689 2.7548 1
1.487774 1.723472 1
1.415587 1.407732 1
2.782858 2.685805 0
1.809649 2.100879 0
1.905793 1.4785 1
2.924703 2.969981 1
1.590053 1.366797 0
2.429383 2.290677 1
1.145356 1.723472 0
3.006001 3.447852 1
1.877735 1.841254 1
2.611704 2.639762 1
2.02072 2.020825 0
2.298034 2.326092 1
2.742037 1.47227 1
1.672178 1.992662 0
2.036975 1.107285 1
1.47227 1.560953 0
2.004884 2.061653 1
2.298034 2.378397 0
2.550969 2.600502 1
2.477243 2.337635 0
2.512969 2.600533 1
1.961878 1.956296 0
2.667792 2.639762 1
2.022601 1.879317 0
2.226042 2.128937 1
1.841254 1.918557 1
1.58994 1.270511 0
2.908842 2.847394 1
1.978259 2.166553 0
2.100879 2.494736 0
2.794026 1.907375 0
2.284796 2.02072 0
3.407015 3.671094 1
2.377397 2.349339 0
2.060057 2.195068 1
2.48275 2.329129 1
1.407732 1.841254 1
3.804626 2.792073 1
2.215798 2.023576 1
1.292689 1.338739 0
1.532895 1.243822 0
2.300085 2.337267 0
2.556381 1.47227 1
1.58994 1.617452 0
2.195071 1.532895 0
2.243968 2.08971 0
1.572794 1.684232 1
1.366797 1.338739 1
1.240653 1.192443 0
2.416619 2.308516 1
2.020825 2.35208 1
2.24956 1.992662 0
2.006568 2.105071 0
1.918557 3.045227 0
2.193475 2.243968 0
2.695086 2.040366 1
2.35208 2.34904 0
2.260727 2.288785 1
1.47227 1.500328 0
2.226042 2.081146 1
1.832326 1.804268 0
1.618111 1.695414 1
2.834848 2.600533 1
1.285112 1.509876 0
1.905793 2.794026 1
3.091274 2.822084 0
1.536338 1.167781 0
2.834848 2.2541 0
2.869869 2.947173 1
2.311258 2.324022 0
2.272026 2.186036 1
2.621655 1.509845 0
1.366797 1.47227 0
2.225761 2.235409 1
2.208665 1.030324 0
1.612032 2.472526 0
2.100879 2.193475 1
2.299425 2.419332 1
2.165417 1.212646 0
2.511929 2.433211 1
1.835176 1.772262 1
1.184475 1.877735 0
1.93836 1.723472 1
1.684237 1.795937 0
2.363243 1.946615 0
2.255029 2.416619 1
1.142028 1.572649 1
1.828832 2.139614 0
2.572475 2.495176 1
2.937123 3.068338 1
3.070544 1.804976 0
1.52502 1.590053 1
2.621655 2.377098 0
3.26563 2.862906 1
2.713867 2.611704 0
4.076559 3.175866 1
2.550009 2.48275 1
2.823879 2.639762 1
2.902127 2.894565 0
2.584584 2.69383 1
2.76039 2.413871 0
1.578446 1.532895 0
2.437351 2.441853 0
2.698716 2.782858 1
2.416619 2.509118 1
1.366797 1.851348 0
1.695414 1.094863 1
1.305216 2.177727 1
1.981171 2.234297 1
1.532895 1.229175 0
2.495176 2.467118 1
2.402446 1.682649 0
2.78213 2.834848 1
2.494736 2.061653 1
1.992662 2.511929 0
1.184588 1.629161 1
2.405565 2.514459 0
2.571923 1.888986 1
2.141701 2.377397 1
2.284357 2.1734 0
1.47227 1.292689 1
2.399472 1.695414 1
3.587395 1.614772 0
1.761548 2.154247 0
2.908953 2.952761 1
1.907375 3.017169 1
1.907375 2.215798 0
3.147844 2.96474 1
1.515832 1.338739 0
1.030324 1.695414 0
1.723472 1.695414 0
1.148996 1.136797 0
1.685363 1.6434 0
2.102211 2.243856 1
1.734634 1.64009 0
2.937011 1.695414 1
3.447951 3.442105 1
2.350746 2.449421 0
1.22541 1.396563 0
2.953112 1.64412 1
2.339761 1.905793 0
1.484692 1.500328 1
2.127196 2.698031 1
2.397273 1.907375 0
1.837347 1.907375 0
2.483871 3.040416 1
2.141701 3.357927 1
2.2832 2.023576 0
2.059944 2.165417 0
1.32072 1.733026 0
2.326092 2.100879 1
2.376664 2.166458 1
1.292689 1.338739 1
1.677301 1.555053 0
2.243535 1.539664 0
2.698716 2.487745 1
1.47227 1.629161 0
1.8545 1.830333 1
2.65881 2.4263 0
1.672178 1.670096 0
2.125571 2.128937 1
1.590053 2.138887 1
2.336568 2.908842 1
1.757449 1.485335 0
1.723472 1.338739 0
2.704301 2.934367 1
2.720899 2.559712 0
1.764293 1.576067 0
2.349339 2.24672 0
2.166923 2.303819 1
1.508375 1.909121 0
2.949917 2.983989 1
1.863233 2.15696 1
1.444099 1.435789 1
1.884905 1.761539 1
2.243856 2.061653 0
3.360939 2.495179 1
2.361703 2.128937 0
1.866561 2.794026 1
1.556413 1.502037 1
1.753172 1.366797 0
2.085256 1.93382 0
2.048181 1.723472 0
2.90765 1.967982 1
3.265627 1.784096 0
1.500328 1.47227 1
2.255029 2.782858 1
2.860162 2.619956 1
1.983911 2.483871 1
2.725033 2.054572 0
3.699152 2.986974 1
1.642502 2.506344 1
2.490724 2.535549 0
2.535549 2.490724 1
3.070544 2.819343 1
2.572475 2.600533 0
1.908507 2.495176 0
1.366797 1.097577 0
2.063523 2.199706 1
2.262657 2.02072 0
2.100879 1.560953 1
2.531578 2.004465 0
1.338739 1.366797 0
1.525021 1.461799 1
3.31442 3.175902 1
2.79187 1.805228 1
2.488406 2.282079 1
2.734064 2.165417 0
1.775456 1.104411 1
1.790724 1.905793 1
1.946615 1.550388 0
2.544452 2.868131 1
2.031886 2.02072 0
2.215798 2.154247 0
2.472706 2.531656 0
2.380991 3.085451 1
2.169759 2.020825 0
2.053088 2.086377 1
2.337267 2.05581 0
2.695849 2.729487 1
1.433031 1.013065 1
1.4611 1.315259 0
2.494736 1.654592 0
1.481911 2.311258 0
2.296993 2.291622 0
2.29558 2.098208 0
2.233297 3.296819 0
1.233378 1.946615 0
1.946615 1.590053 0
2.108847 2.128937 1
1.810333 1.986861 0
1.366797 1.407732 1
2.328107 2.208309 0
1.998218 1.946615 0
2.031886 1.723472 1
2.165417 2.2541 0
2.908953 2.023576 1
2.036162 1.723472 0
1.561882 1.560953 0
1.918557 1.907375 0
2.794026 2.637598 0
2.606562 2.508423 0
2.280165 2.416619 1
2.53773 2.572443 0
1.58994 1.695414 1
1.828832 2.088456 1
2.983532 4.076559 0
1.590053 1.723472 1
2.091581 2.996967 1
2.454937 2.155998 0
2.27949 2.236295 1
1.877735 1.386999 1
1.723472 1.695414 1
2.65881 2.754071 0
2.65881 2.226042 1
2.937121 2.8474 0
2.100879 2.08971 0
2.782858 2.834848 1
2.196189 0.9910637 0
2.878173 2.908953 1
2.388561 2.426185 0
1.95986 2.015885 1
3.853415 2.86943 1
1.877735 1.366797 0
2.572475 2.386159 1
2.965179 2.685809 0
1.500328 1.407732 1
1.822185 2.374031 1
1.985836 2.100879 1
1.212646 1.135798 1
1.875316 1.771244 0
1.079115 1.184588 1
3.853415 2.512755 0
2.834848 3.045227 1
2.040915 2.266393 1
3.304852 3.131166 0
2.2832 2.639762 1
1.366797 1.302371 0
2.483927 3.081708 0
2.165417 2.811612 1
2.472704 2.444646 0
2.600533 2.834848 1
2.342511 1.877735 0
2.098015 1.682649 1
1.549118 2.126185 0
1.338739 1.366797 1
1.985836 1.184588 1
1.184588 1.511206 0
2.698031 2.760124 1
1.905793 1.877735 0
1.366797 1.56758 0
1.212646 1.544591 1
2.261426 2.026155 1
1.859932 1.355736 0
3.853415 3.380698 0
3.160265 2.600533 1
1.338739 1.435789 1
1.629274 1.276425 1
1.723472 2.241957 1
1.723472 2.280344 0
2.299425 2.467118 0
1.435789 1.177899 0
1.059883 1.57888 1
3.004405 2.243974 0
2.193475 1.756038 0
2.611704 2.30873 1
2.100879 1.723472 1
2.177727 2.100879 0
2.562795 1.547493 1
1.366909 2.562795 0
2.782858 2.7548 1
2.600533 2.874068 1
2.937123 3.109766 1
1.809649 1.446952 0
2.059944 2.337267 1
0.9469427 1.47227 0
2.365325 2.031886 1
1.249014 1.22541 1
1.170086 1.744204 1
2.548524 1.695414 0
2.251154 2.226042 1
2.215694 1.500328 1
1.92879 2.288558 0
2.713867 3.12253 1
2.403373 2.522092 0
2.465409 2.185526 0
2.959105 2.965179 1
3.114804 3.121837 0
1.580755 1.570983 0
2.937011 2.819342 1
2.416619 2.2832 0
2.377397 3.196524 0
3.342533 2.043137 1
2.959318 2.627541 1
1.907375 1.487774 1
2.255029 2.815646 0
1.358941 1.435789 0
1.503042 1.549118 1
1.618111 1.695414 0
1.818782 1.695414 1
2.480365 2.272026 0
2.811032 2.7548 1
1.39323 1.663665 0
2.242265 2.109508 1
3.293686 3.565734 1
1.877735 1.719463 0
1.94387 1.971928 0
2.734064 2.09419 0
3.003746 1.723472 1
2.128937 1.916458 1
2.397273 2.599981 1
1.253468 1.368505 1
2.094441 2.128937 0
2.658454 1.287445 1
2.937011 1.983096 1
1.356438 1.632945 1
3.070505 1.220598 0
1.790724 1.125635 1
1.790724 1.723472 1
1.971928 1.838509 0
1.810333 2.243856 1
1.435789 1.810972 0
1.287708 1.975863 1
2.51711 2.508685 0
2.318179 2.35556 1
1.335209 1.609203 0
2.203039 2.174965 0
1.338739 1.5311 0
2.051965 2.119226 0
1.022069 1.134684 0
1.695414 1.460482 0
2.128937 1.751321 1
2.125969 1.877735 0
1.302371 1.394968 0
1.812398 1.654592 0
2.782858 3.671094 1
1.289948 1.54115 0
1.75303 1.651984 1
2.048894 1.654592 1
1.536696 1.590053 0
2.349335 2.497198 0
2.502552 2.4263 1
2.572475 2.578067 0
2.186445 2.155254 0
2.045925 2.397892 1
2.862906 2.243968 0
2.571923 2.556381 0
2.59894 2.851193 1
2.35208 2.349339 1
2.088115 1.918557 0
1.695414 1.795792 1
2.150938 2.128937 0
2.78213 3.042486 1
2.154247 2.060057 0
2.818899 2.88822 1
2.579587 1.64412 0
1.386999 1.503042 0
1.330429 1.352923 0
1.71381 1.91553 1
1.56917 2.482198 0
2.373447 2.976234 0
3.042187 2.507373 1
3.360759 2.559636 1
1.47501 1.485926 0
1.802283 2.180921 0
2.794026 2.298961 1
2.348259 2.311258 1
1.724001 1.714431 0
2.283087 2.224334 0
2.394358 2.171432 1
1.947545 2.611704 0
1.433009 1.604125 0
2.639762 1.67678 1
1.985836 2.100879 0
1.565843 1.561882 0
2.100879 1.380981 0
1.302371 1.946615 1
2.503228 1.818782 1
1.695414 2.128937 1
2.847397 2.784655 1
2.2832 3.388817 0
1.818782 2.061445 1
2.138608 2.19335 0
1.78174 1.777915 0
2.031886 1.905793 1
2.637017 2.551743 1
2.541027 2.407608 1
2.05581 2.270776 0
1.984354 2.044837 0
2.010352 1.98063 1
2.791059 1.711977 1
2.067235 2.172658 0
3.045227 3.265627 1
1.500328 2.611704 0
1.801589 2.169316 1
3.107022 3.070542 1
2.100879 2.043943 1
1.64412 2.2541 1
2.422246 2.377396 1
1.98755 2.203039 0
3.102735 2.639762 1
2.639762 2.290948 0
2.671421 2.08971 1
2.16701 2.600533 1
2.16701 2.600533 0
2.023576 2.061653 1
2.697864 2.685805 1
1.142028 1.097983 1
2.243968 2.326092 1
1.561882 2.599981 0
1.992662 2.326092 0
3.265627 1.723472 0
1.934543 1.918557 1
1.561149 1.58994 0
3.698941 3.112479 1
3.159826 2.639762 0
3.212013 1.398162 1
2.677501 1.407732 0
1.618111 1.845986 0
1.330429 1.695414 1
1.990951 2.048223 0
3.057966 3.042486 0
2.495176 2.860165 0
1.656188 1.50191 1
2.023576 1.837347 1
1.675211 2.243752 0
3.067178 2.742037 1
2.796103 3.042486 0
2.489096 2.364009 0
2.349339 1.723472 0
2.587002 2.048883 0
1.386999 1.299515 0
3.246594 3.265627 1
1.957778 1.745844 0
1.500328 1.877735 0
1.656263 1.732228 0
1.289948 1.733834 0
2.059944 2.165417 1
1.745844 1.287445 0
2.031886 1.985836 1
1.590053 1.808629 1
1.338739 1.212646 0
1.47227 1.212646 1
2.559714 3.066594 1
1.47227 1.966418 0
3.042486 3.698941 1
3.005771 2.426185 0
2.344048 2.34904 1
2.220142 2.511087 1
2.061535 2.131605 0
4.076559 2.30429 0
2.100879 2.022094 0
2.464404 2.741377 1
1.509876 1.813197 0
2.299074 2.847394 0
2.819228 1.995518 1
2.169759 2.196189 0
2.203043 2.243968 0
2.650925 3.035177 1
3.407015 2.667139 1
1.851196 2.071308 0
2.667139 2.059944 1
1.366797 1.184588 1
2.596893 2.860162 1
2.117408 1.841254 0
2.349331 2.231204 1
2.275224 2.304821 0
2.977943 2.089711 1
2.377397 2.611704 1
2.52894 2.572478 1
2.444648 2.541027 0
1.148107 1.862468 1
1.761201 1.695414 0
2.086377 1.995518 1
1.749902 1.814226 0
2.283087 2.100879 1
1.946615 2.206239 0
2.084749 1.532311 1
2.194776 2.446358 1
1.433042 1.489267 0
2.677825 2.048883 0
3.332909 3.597521 0
1.58994 1.590053 0
2.304827 2.066977 1
2.753091 2.388561 1
2.369265 1.877735 0
1.212646 1.302371 0
1.47227 1.666901 0
1.330429 1.608402 1
1.652854 1.366797 1
2.193475 2.356812 1
2.128937 2.013867 1
2.895954 2.650925 1
1.500328 1.879317 1
2.929119 2.749577 1
1.590053 2.311258 0
2.165417 2.193475 1
1.537785 1.525021 0
1.618111 1.64412 0
1.992655 2.416619 1
1.656179 1.723472 0
1.472282 1.338739 1
2.801323 2.782858 1
1.63464 2.171648 0
1.723472 1.761903 1
1.800433 1.785026 0
1.578879 1.590053 0
2.128937 2.100879 0
2.503488 2.541782 0
3.358226 1.232367 1
2.600536 2.969379 1
2.048883 2.233368 0
2.128937 2.233368 1
1.946615 1.995518 0
1.338739 2.023576 0
2.416619 2.15696 0
1.695414 1.366797 0
2.450648 2.442101 1
2.395536 2.488939 1
1.957778 1.985836 0
2.936682 2.442713 1
2.001795 1.366797 0
2.359377 2.012867 1
2.261134 1.407732 1
1.712396 2.193475 1
2.128937 1.608855 0
1.233378 1.229175 0
2.387447 2.590499 0
2.78213 3.304852 1
2.240641 1.813084 0
2.976234 2.444468 1
2.560937 2.365325 0
1.695414 1.212646 0
2.645993 1.590053 1
2.262326 2.621413 1
2.215798 2.243856 0
2.272026 2.186812 0
1.461498 1.787217 1
1.790724 2.019866 1
2.031886 2.059944 1
1.672178 3.265591 1
2.834848 2.748957 1
2.299523 1.823103 0
2.298836 2.13269 1
2.2832 1.818782 0
2.128937 2.100879 1
1.330429 1.695414 0
2.226042 2.093219 1
1.779552 1.957778 0
2.639762 2.215798 1
2.695849 2.908953 1
2.2832 2.272026 0
2.707015 2.608478 1
1.184588 1.281639 1
1.813197 2.464404 1
2.965179 3.096553 1
1.985836 1.86449 0
2.298034 2.107032 1
2.300787 2.298034 1
1.795792 2.100879 0
1.618111 2.100879 1
2.756285 2.059944 1
1.338739 1.500328 0
2.257768 2.420611 0
2.822084 2.473974 1
1.500328 1.877735 0
1.784567 1.910525 0
1.985836 2.010224 1
1.942242 2.296308 0
2.529389 2.389602 1
1.944212 2.649 0
2.241074 2.34904 0
1.184588 1.520947 1
2.262147 2.830383 1
2.677058 2.33199 0
2.35208 2.25373 0
1.843367 1.997908 0
1.911637 1.723471 1
2.16701 2.59894 1
1.795792 1.835176 1
1.672178 1.675211 0
1.731745 3.292087 0
2.937011 2.531654 1
2.572475 3.005793 1
1.695414 2.559275 1
1.841254 1.823247 1
1.030324 2.019307 1
2.796766 2.908953 1
2.017497 1.170086 1
1.957778 2.122499 1
2.815646 2.667792 1
2.180251 2.208309 0
2.64357 2.699874 0
1.578879 1.550821 1
1.946615 2.308435 1
2.100879 1.964455 0
2.707015 2.65881 0
1.695414 1.985836 0
2.467118 2.082893 1
1.575551 2.649443 0
2.787589 3.045227 1
1.22541 1.212646 1
1.961878 1.209895 0
2.556381 2.528323 1
1.790724 1.816713 1
0.9630057 1.926412 1
2.534402 1.561882 1
1.713421 1.695414 1
1.338739 1.212646 0
2.506344 2.283087 0
2.521979 2.349339 0
1.386999 1.608402 1
2.174984 2.203042 0
2.137235 1.22541 1
2.154236 1.64412 0
2.238827 2.08971 1
2.530928 2.35208 0
1.736235 1.905793 0
1.407732 1.500328 1
2.212942 2.202806 0
1.907375 2.708831 1
1.946615 1.992662 0
1.818782 1.8794 0
2.936682 2.019866 0
3.005793 1.737035 1
1.557417 1.744204 1
2.396428 1.877735 1
1.352408 2.573261 0
2.465409 1.20928 1
2.186812 2.265796 0
2.272026 2.284796 1
2.754071 3.045227 1
1.672178 1.22541 1
2.485612 2.745236 0
3.070544 3.200709 1
2.734064 2.33516 0
1.366797 1.955853 0
1.407732 1.556393 1
1.500328 1.532895 0
2.559712 2.572475 1
2.682045 2.620335 0
1.500328 1.695414 1
2.298034 2.234297 0
2.572475 2.639762 1
1.5311 1.835176 0
1.366796 1.711287 1
1.957778 2.78265 1
2.78213 2.754071 0
2.834848 2.495176 1
2.08971 2.874837 0
1.5311 1.695414 1
2.513993 2.337901 1
2.516464 1.744204 1
1.212646 2.388561 0
2.128937 2.031886 1
1.672178 1.620293 0
1.268711 1.817631 1
1.401888 1.37383 0
2.556748 1.740329 0
2.100879 2.416619 1
1.94341 1.741603 1
2.658584 1.741603 0
2.377395 2.518547 0
2.059408 2.049585 1
1.814226 1.843834 1
1.407732 2.48147 1
1.689915 1.590053 0
1.511851 1.212646 0
3.007487 3.127642 0
2.877404 2.600536 1
2.30632 2.020713 0
2.144685 2.255029 1
1.812835 2.195178 0
3.213644 3.185586 0
2.429383 2.403244 1
1.682649 1.877735 1
1.633538 1.595638 1
1.264631 1.202175 0
1.897825 1.838496 0
1.641233 1.955853 0
1.695414 2.59894 1
2.722264 1.672657 0
3.188323 3.159826 1
3.332909 2.834848 0
1.506356 1.5968 0
1.277184 1.368505 0
2.349331 2.336568 1
2.677842 2.596084 0
2.363243 2.365325 1
1.797574 2.337267 1
2.977735 2.1725 0
1.957778 1.946615 1
1.916956 1.88644 0
2.444648 2.713867 1
2.480365 2.397194 1
2.467118 2.495176 0
1.898354 1.940082 1
1.728007 1.699949 0
1.264631 2.088549 0
1.253468 1.695414 1
1.643345 1.590053 0
2.782858 3.102735 1
1.125635 1.062891 0
1.729815 1.708358 0
1.809649 1.311588 0
2.035451 1.366797 1
1.900393 1.723472 1
1.778528 1.292689 0
1.590053 2.35208 0
3.137795 3.293685 1
2.094441 2.05581 0
1.968566 2.020713 1
1.212646 1.503042 0
2.449185 2.534402 1
1.982846 1.978598 0
2.07385 2.059944 0
2.895954 2.013867 1
2.467118 2.360048 1
2.45864 2.65054 1
1.610944 1.500328 1
1.705364 1.905793 1
1.500328 1.790724 0
2.243856 2.284796 0
2.464404 2.590499 1
2.100879 2.552023 0
2.614444 2.060057 1
1.435789 1.327678 0
3.070245 2.667792 1
2.208979 2.180921 0
2.577887 3.304852 1
1.435789 2.584305 1
2.100879 2.041925 1
1.905793 1.914549 0
3.581369 3.042484 1
2.128937 2.053088 0
1.772262 1.664954 1
2.41909 2.2541 1
2.992579 2.879966 0
1.561882 1.500328 0
2.061653 2.08971 1
2.08971 1.838509 0
1.47227 1.079114 1
1.152542 1.654592 0
2.103324 2.165417 1
1.358941 1.173385 0
1.866554 1.407732 1
1.865156 1.811482 1
2.183994 1.416946 0
1.170086 1.22541 0
1.670096 1.504782 0
2.512988 2.136234 1
1.153583 1.695414 0
1.292689 1.556152 0
1.500328 1.790724 1
1.905793 1.908911 1
1.695414 1.432451 0
2.211227 2.222178 1
1.590053 2.287648 0
2.782858 2.7548 1
2.580331 2.349339 0
2.720899 2.731566 0
2.611704 2.620335 1
2.324022 2.08971 0
2.35208 2.388561 0
2.398127 2.377397 1
1.985836 1.976826 0
2.78286 2.76687 0
2.814645 2.836927 0
1.801589 2.453412 1
3.710317 2.283087 0
2.49517 2.388561 1
1.969355 1.656174 1
2.495176 2.630752 1
2.377397 2.398127 0
2.271367 2.441311 0
2.506344 2.243856 0
2.08971 1.957778 1
2.40276 2.115514 1
2.782858 1.368505 1
2.519589 2.199706 0
1.106626 1.723472 0
1.550821 2.377098 0
1.64009 1.887293 1
1.566818 1.589386 0
2.165417 2.68734 1
2.794026 1.816962 0
2.386058 2.573622 1
2.939867 2.100879 1
1.33157 1.723472 1
1.723472 1.695414 0
2.388561 2.534402 1
2.819228 2.86016 1
2.283087 2.149669 1
2.895378 1.772262 1
3.284649 2.2541 1
2.122248 1.790724 0
